MAT	1	<<	Narr_001: Matthew	#01		1	"MATTHEW*~*MATTHEW CHP 1"
REV	9	5	Narr_027: Revelation	#05		10324	" Their torment was like the torment of a scorpion, when it strikes a person."
REV	9	6	Narr_027: Revelation	#05		10325	" {6} In those days people will seek death, and will in no way find it. They will desire to die, and death will flee from them."
REV	9	7	Narr_027: Revelation	#05		10326	 {7} The shapes of the locusts were like horses prepared for war.
REV	9	7	Narr_027: Revelation	#05		10327	" On their heads were something like golden crowns, and their faces were like people's faces."
REV	9	8	Narr_027: Revelation	#05		10328	" {8} They had hair like women's hair, and their teeth were like those of lions."
REV	9	9	Narr_027: Revelation	#05		10329	" ||| DO NOT COMBINE |||*~*{SFX--Horses w/music--Starts @ v9}*~**~* {9} They had breastplates, like breastplates of iron. The sound of their wings was like the sound of chariots, or of many horses rushing to war."
REV	9	10	Narr_027: Revelation	#05		10330	" {10} They have tails like those of scorpions, and stings. In their tails they have power to harm men for five months."
REV	9	11	Narr_027: Revelation	#05		10331	" {11} They have over them as king the angel of the abyss. His name in Hebrew is “Abaddon,“ but in Greek, he has the name “Apollyon.”"
REV	9	12	Narr_027: Revelation	#05		10332	" {12} The first woe is past. Behold, there are still two woes coming after this."
REV	9	13	Narr_027: Revelation	#05		10333	 {13} The sixth angel sounded. I heard a voice from the horns of the golden altar which is before God.
REV	9	14	Narr_027: Revelation	#05		10334	" {14} It said to the sixth angel who had one trumpet,"
REV	9	14	Voice_01-FX1	#04		10335	 “Free the four angels who are bound at the great river Euphrates!”
REV	9	15	Narr_027: Revelation	#05		10336	" {15} The four angels were freed who had been prepared for that hour and day and month and year, so that they might kill one third of mankind."
REV	9	16	Narr_027: Revelation	#05		10337	 {16} The number of the armies of the horsemen was two hundred million. I heard the number of them.
REV	9	17	Narr_027: Revelation	#05		10338	" {17} Thus I saw the horses in the vision, and those who sat on them, having breastplates of fiery red, hyacinth blue, and sulfur yellow;"
REV	9	17	Narr_027: Revelation	#05		10339	" and the heads of lions. Out of their mouths {F8 SFX--Sounds from their mouths} proceed fire, smoke, and sulfur."
REV	9	18	Narr_027: Revelation	#05		10340	" {18} By these three plagues were one third of mankind killed: by the fire, the smoke, and the sulfur, which proceeded out of their mouths."
REV	9	19	Narr_027: Revelation	#05		10341	" ||| DO NOT COMBINE |||*~*{Music--Starts @ v19}*~**~* {19} For the power of the horses is in their mouths, and in their tails. For their tails are like serpents, and have heads, and with them they harm."
REV	9	20	Narr_027: Revelation	#05		10342	" {20} The rest of mankind, who were not killed with these plagues, didn't repent of the works of their hands, that they wouldn't worship demons,"
REV	9	20	Narr_027: Revelation	#05		10343	" that they wouldn't worship demons, and the idols of gold, and of silver, and of brass, and of stone, and of wood; which can neither see, nor hear, nor walk."
REV	9	21	Narr_027: Revelation	#05		10344	" {21} They didn't repent of their murders, nor of their sorceries, nor of their sexual immorality, nor of their thefts. *~**~*||| + 2 SECs |||*~*"
REV	10	<<	Narr_027: Revelation	#05		10345	REVELATION CHP 10
REV	10	1	Narr_027: Revelation	#05		10346	" {1} I saw a mighty angel coming down out of the sky, clothed with a cloud. A rainbow was on his head."
REV	10	1	Narr_027: Revelation	#05		10347	" His face was like the sun, {F8 SFX--Pilars of Fire} and his feet like pillars of fire."
REV	10	2	Narr_027: Revelation	#05		10348	" {2} He had in his hand a little open book. He set his right foot on the sea, and his left on the land."
REV	10	3	Narr_027: Revelation	#05		10349	" {3} He cried with a loud voice, as a lion {F8 SFX--Lion roar} roars. When he cried, the seven thunders uttered their voices."
REV	10	4	Narr_027: Revelation	#05		10350	" {4} When the seven thunders sounded, I was about to write; but I heard a voice from the sky saying,"
REV	10	4	Voice_02-FX1	#02		10351	" “Seal up the things which the seven thunders said, and don't write them.”"
REV	10	5	Narr_027: Revelation	#05		10352	" {5} The angel whom I saw standing on the sea and on the land lifted up his right hand to the sky,"
REV	10	6	Narr_027: Revelation	#05		10353	" {6} and swore by him who lives forever and ever, who created heaven and the things that are in it,"
REV	10	6	Narr_027: Revelation	#05		10354	" the earth and the things that are in it, and the sea and the things that are in it, saying:"
REV	10	6	Angel_02-FX1	#13		10355	" ""There will be no more delay."
REV	10	7	Angel_02-FX1	#13		10356	" {7} but in the days of the voice of the seventh angel, when he is about to sound, then the mystery of God is finished, as he declared to his servants, the prophets."""
REV	10	8	Narr_027: Revelation	#05		10357	" {8} The voice which I heard from heaven, again speaking with me, said,"
REV	10	8	Voice_02-FX1	#02		10358	" “Go, take the book which is open in the hand of the angel who stands on the sea and on the land.”"
REV	10	9	Narr_027: Revelation	#05		10359	" {9} I went to the angel, telling him to give me the little book. He said to me,"
REV	10	9	Angel_02-FX1	#13		10360	" “Take it, and eat it up. It will make your stomach bitter, but in your mouth it will be as sweet as honey.”"
REV	10	10	Narr_027: Revelation	#05		10361	" {10} I took the little book out of the angel's hand, and ate it up. It was as sweet as honey in my mouth. When I had eaten it, my stomach was made bitter. {11} He told me,"
REV	10	11	Angel_02-FX1	#13		10362	" “You must prophesy again over many peoples, nations, languages, and kings.”*~**~*||| + 2 SECs |||*~*"
REV	11	<<	Narr_027: Revelation	#05		10363	REVELATION CHP 11
REV	11	1	Narr_027: Revelation	#05		10364	" {1} A reed like a rod was given to me. Someone said,"
REV	11	1	Voice_02-FX1	#02		10365	" “Rise, and measure God's temple, and the altar, and those who worship in it."
REV	11	2	Voice_02-FX1	#02		10366	 {2} Leave out the court which is outside of the temple.
REV	11	2	Voice_02-FX1	#02		10367	" Don't measure it, for it has been given to the nations. They will tread the holy city under foot for forty-two months."
REV	11	3	Voice_02-FX1	#02		10368	" {3} I will give power to my two witnesses, and they will prophesy one thousand two hundred sixty days, clothed in sackcloth.”"
REV	11	4	Narr_027: Revelation	#05		10369	" {4} These are the two olive trees and the two lampstands, standing before the Lord of the earth."
REV	11	5	Narr_027: Revelation	#05		10370	" {5} If anyone desires to harm them, {F8 SFX--Fire} fire proceeds out of their mouth and devours their enemies."
REV	11	5	Narr_027: Revelation	#05		10371	" If anyone desires to harm them, he must be killed in this way."
REV	11	6	Narr_027: Revelation	#05		10372	" {6} These have the power to shut up the sky, that it may not rain during the days of their prophecy."
REV	11	6	Narr_027: Revelation	#05		10373	" {F8 SFX--Power over waters} They have power over the waters, to turn them into blood, and to strike the earth with every plague, as often as they desire."
REV	11	7	Narr_027: Revelation	#05		10374	" {7} When they have finished their testimony, the beast that comes up out of the abyss will make war with them, and overcome them, and kill them."
REV	11	8	Narr_027: Revelation	#05		10375	" {8} Their dead bodies will be in the street of the great city, which spiritually is called Sodom and Egypt, where also their Lord was crucified."
REV	11	9	Narr_027: Revelation	#05		10376	" {9} From among the peoples, tribes, languages, and nations people will look at their dead bodies for three and a half days, and will not allow their dead bodies to be laid in a tomb."
REV	11	10	Narr_027: Revelation	#05		10377	" {10} Those who dwell on the earth rejoice over them, and they will be glad."
REV	11	10	Narr_027: Revelation	#05		10378	" They will give gifts to one another, because these two prophets tormented those who dwell on the earth."
REV	11	11	Narr_027: Revelation	#05		10379	" {11} After the three and a half days, {F8 SFX--Wind} the breath of life from God entered into them, and they stood on their feet."
REV	11	11	Narr_027: Revelation	#05		10380	 Great fear fell on those who saw them.
REV	11	12	Narr_027: Revelation	#05		10381	" {12} I heard a loud voice from heaven saying to them,"
REV	11	12	Voice_02-FX1	#03		10382	 “Come up here!”
REV	11	12	Narr_027: Revelation	#05		10383	" They went up into heaven in the cloud, and their enemies saw them."
REV	11	13	Narr_027: Revelation	#05		10384	" ||| DO NOT COMBINE |||*~*{SFX--Earthquake--Starts @ v13}*~**~* {13} In that day there was a great earthquake, and a tenth of the city fell."
REV	11	13	Narr_027: Revelation	#05		10385	" Seven thousand people were killed in the earthquake, and the rest were terrified, and gave glory to the God of heaven."
REV	11	14	Narr_027: Revelation	#05		10386	" {14} The second woe is past. Behold, the third woe comes quickly.*~**~*||| + 2 SECs |||*~*"
REV	11	15	Narr_027: Revelation	#05		10387	" {15} The seventh angel sounded, and great voices in heaven followed, saying,"
REV	11	15	Voice_01-FX1	#04		10388	" “The kingdoms of the world have become the Kingdoms of our Lord, and of his Christ. He will reign forever and ever!”"
REV	11	16	Narr_027: Revelation	#05		10389	" {16} The twenty-four elders, who sit on their thrones before God's throne, fell on their faces and worshiped God, {17} saying:"
REV	11	17	Elder-FX1	#15		10390	" “We give you thanks, Lord God, the Almighty, the one who is and who was, and is to come; because you have taken your great power, and reigned."
REV	11	18	Elder-FX1	#15		10391	" {18} The nations were angry, and your wrath came, as did the time for the dead to be judged, and to give your bondservants the prophets, their reward,"
REV	11	18	Elder-FX1	#15		10392	" as well as to the saints, and those who fear your name, to the small and the great; and to destroy those who destroy the earth.”"
REV	11	19	Narr_027: Revelation	#05		10393	" {19} God's temple that is in heaven was opened, and the ark of the Lord's covenant was seen in his temple."
REV	11	19	Narr_027: Revelation	#05		10394	" Lightnings, sounds, thunders, an earthquake, and great hail followed. *~**~*||| + 2 SECs |||*~*"
REV	12	<<	Narr_027: Revelation	#05		10395	REVELATION CHP 12
REV	12	1	Narr_027: Revelation	#05		10396	" {1} A great sign was seen in heaven: a woman clothed with the sun, and the moon under her feet, and on her head a crown of twelve stars."
REV	12	2	Narr_027: Revelation	#05		10397	" {2} She was with child. She cried out in pain, laboring to give birth."
REV	12	3	Narr_027: Revelation	#05		10398	" ||| DO NOT COMBINE |||*~*{SFX--Dragon--Starts @ v3}*~**~* {3} Another sign was seen in heaven. Behold, a great red dragon, having seven heads and ten horns, and on his heads seven crowns."
REV	12	4	Narr_027: Revelation	#05		10399	" {4} His tail drew one third of the stars of the sky, and threw them to the earth. {F8 Music--Ends}"
REV	12	4	Narr_027: Revelation	#05		10400	" The dragon stood before the woman who was about to give birth, so that when she gave birth he might devour her child."
REV	12	5	Narr_027: Revelation	#05		10401	" {5} She gave birth to a son, a male child, who is to rule all the nations with a rod of iron. Her child was caught up to God, and to his throne."
REV	12	6	Narr_027: Revelation	#05		10402	" {6} The woman fled into the wilderness, where she has a place prepared by God, that there they may nourish her one thousand two hundred sixty days."
REV	12	7	Narr_027: Revelation	#05		10403	 {7} There was war in the sky. Michael and his angels made war on the dragon. The dragon and his angels made war.
REV	12	8	Narr_027: Revelation	#05		10404	" {8} They didn't prevail, neither was a place found for him any more in heaven."
REV	12	9	Narr_027: Revelation	#05		10405	" {9} The great dragon was thrown down, the old serpent, he who is called the devil and Satan, the deceiver of the whole world."
REV	12	9	Narr_027: Revelation	#05		10406	" He was thrown down to the earth, and his angels were thrown down with him."
REV	12	10	Narr_027: Revelation	#05		10407	" {10} I heard a loud voice in heaven, saying,"
REV	12	10	Voice_02-FX1	#03		10408	" “Now the salvation, the power, and the Kingdom of our God, and the authority of his Christ has come;"
REV	12	10	Voice_02-FX1	#03		10409	" for the accuser of our brothers has been thrown down, who accuses them before our God day and night."
REV	12	11	Voice_02-FX1	#03		10410	" {11} They overcame him because of the Lamb's blood, and because of the word of their testimony. They didn't love their life, even to death."
REV	12	12	Voice_02-FX1	#03		10411	" {12} Therefore rejoice, heavens, and you who dwell in them."
REV	12	12	Voice_02-FX1	#03		10412	" Woe to those who live in the earth and of the sea, because the devil has gone down to you, having great wrath, knowing that he has but a short time.”"
REV	12	13	Narr_027: Revelation	#05		10413	" {13} When the dragon saw that he was thrown down to the earth, he persecuted the woman who gave birth to the male child."
REV	12	14	Narr_027: Revelation	#05		10414	" {14} Two wings of the great eagle were given to the woman,"
REV	12	14	Narr_027: Revelation	#05		10415	" that she might fly into the wilderness to her place, so that she might be nourished for a time, and times, and half a time, from the face of the serpent."
REV	12	15	Narr_027: Revelation	#05		10416	" ||| DO NOT COMBINE |||*~*{SFX--Spewing Water--Starts @ v15}*~**~* {15} The serpent spewed water out of his mouth after the woman like a river, that he might cause her to be carried away by the stream."
REV	12	16	Narr_027: Revelation	#05		10417	" {16} The earth helped the woman, and the earth opened its mouth and swallowed up the river which the dragon spewed out of his mouth."
REV	12	17	Narr_027: Revelation	#05		10418	" {17} The dragon grew angry with the woman, and went away to make war with the rest of her seed, who keep God's commandments and have the testimony of Jesus Christ.*~**~*||| + 2 SECs |||*~*"
REV	13	<<	Narr_027: Revelation	#05		10419	REVELATION CHP 13
REV	13	1	Narr_027: Revelation	#05		10420	" {1} Then I stood on the sand of the sea. I saw a beast coming up out of the sea, having ten horns and seven heads."
REV	13	1	Narr_027: Revelation	#05		10421	" On his horns were ten crowns, and on his heads, blasphemous names."
REV	13	2	Narr_027: Revelation	#05		10422	" {2} The beast which I saw was like a leopard, and his feet were like those of a bear, and his mouth like the mouth of a lion."
REV	13	2	Narr_027: Revelation	#05		10423	" The dragon gave him his power, his throne, and great authority."
REV	13	3	Narr_027: Revelation	#05		10424	" {3} One of his heads looked like it had been wounded fatally. His fatal wound was healed, and the whole earth marveled at the beast."
REV	13	4	Narr_027: Revelation	#05		10425	" {4} They worshiped the dragon, because he gave his authority to the beast, and they worshiped the beast, saying,"
REV	13	4	Man-FX1	#04		10426	 “Who is like the beast? Who is able to make war with him?”
REV	13	5	Narr_027: Revelation	#05		10427	 {5} A mouth speaking great things and blasphemy was given to him. Authority to make war for forty-two months was given to him.
REV	13	6	Narr_027: Revelation	#05		10428	" {6} He opened his mouth for blasphemy against God, to blaspheme his name, and his dwelling, those who dwell in heaven."
REV	13	7	Narr_027: Revelation	#05		10429	" {7} It was given to him to make war with the saints, and to overcome them."
REV	13	7	Narr_027: Revelation	#05		10430	" Authority over every tribe, people, language, and nation was given to him."
REV	13	8	Narr_027: Revelation	#05		10431	" {8} All who dwell on the earth will worship him, everyone whose name has not been written from the foundation of the world in the book of life of the Lamb who has been killed."
REV	13	9	Narr_027: Revelation	#05		10432	" {9} If anyone has an ear, let him hear.*~**~*||| + 2 SECs |||*~*"
REV	13	10	Narr_027: Revelation	#05		10433	" {10} If anyone is to go into captivity, he will go into captivity. If anyone is to be killed with the sword, he must be killed."
REV	13	10	Narr_027: Revelation	#05		10434	 Here is the endurance and the faith of the saints.
REV	13	11	Narr_027: Revelation	#05		10435	" {11} I saw another beast coming up out of the earth. He had two horns like a lamb, and he spoke like a dragon."
REV	13	12	Narr_027: Revelation	#05		10436	 {12} He exercises all the authority of the first beast in his presence.
REV	13	12	Narr_027: Revelation	#05		10437	" He makes the earth and those who dwell in it to worship the first beast, whose fatal wound was healed."
REV	13	13	Narr_027: Revelation	#05		10438	" ||| DO NOT COMBINE |||*~*{SFX--Fire--Starts @ v13}*~**~* {13} He performs great signs, even making fire come down out of the sky to the earth in the sight of people."
REV	13	14	Narr_027: Revelation	#05		10439	" ||| DO NOT COMBINE |||*~*{SFX--Wind--Starts @ v14}*~**~* {14} He deceives my own people who dwell on the earth because of the signs he was granted to do in front of the beast; saying to those who dwell on the earth:"
REV	13	14	Beast-FX1	#08		10440	" ""Make an image to the beast who was wounded by the sword and lived."""
REV	13	15	Narr_027: Revelation	#05		10441	" {15} It was given to him to give breath to it, to the image of the beast,"
REV	13	15	Narr_027: Revelation	#05		10442	" that the image of the beast should both speak, and cause as many as wouldn't worship the image of the beast to be killed."
REV	13	16	Narr_027: Revelation	#05		10443	" {16} He causes all, the small and the great, the rich and the poor, and the free and the slave, to be given marks on their right hands, or on their foreheads."
REV	13	17	Narr_027: Revelation	#05		10444	" {17} No one would be able to buy or to sell unless he has that mark, the name of the beast or the number of his name."
REV	13	18	Narr_027: Revelation	#05		10445	" {18} Here is wisdom. He who has understanding, let him calculate the number of the beast, for it is the number of a man."
REV	13	18	Narr_027: Revelation	#05		10446	" His number is six hundred sixty-six. *~**~*||| + 2 SECs |||*~*"
REV	14	<<	Narr_027: Revelation	#05		10447	REVELATION CHP 14
REV	14	1	Narr_027: Revelation	#05		10448	" {1} I saw, and behold, the Lamb standing on Mount Zion, and with him a number, one hundred forty-four thousand,"
REV	14	1	Narr_027: Revelation	#05		10449	" having his name, and the name of his Father, written on their foreheads."
REV	14	2	Narr_027: Revelation	#05		10450	" ||| DO NOT COMBINE |||*~*{SFX--Water--Starts @ v2}*~**~* {2} I heard a sound from heaven, like the sound of many waters, and like the sound of a great thunder."
REV	14	2	Narr_027: Revelation	#05		10451	 The sound which I heard was like that of harpists playing on their harps.
REV	14	3	Narr_027: Revelation	#05		10452	" {3} They sing a new song before the throne, and before the four living creatures and the elders."
REV	14	3	Narr_027: Revelation	#05		10453	" No one could learn the song except the one hundred forty-four thousand, those who had been redeemed out of the earth."
REV	14	4	Narr_027: Revelation	#05		10454	" {4} These are those who were not defiled with women, for they are virgins."
REV	14	4	Narr_027: Revelation	#05		10455	" These are those who follow the Lamb wherever he goes. These were redeemed by Jesus from among men, the first fruits to God and to the Lamb."
REV	14	5	Narr_027: Revelation	#05		10456	" {5} In their mouth was found no lie, for they are blameless before the throne of God."
REV	14	6	Narr_027: Revelation	#05		10457	" {6} I saw an angel flying in mid heaven,"
REV	14	6	Narr_027: Revelation	#05		10458	" having an eternal Good News to proclaim to those who dwell on the earth, and to every nation, tribe, language, and people."
REV	14	7	Narr_027: Revelation	#05		10459	" {7} He said with a loud voice,"
REV	14	7	Angel_01-FX1	#10		10460	" “Fear the Lord, and give him glory; for the hour of his judgment has come."
REV	14	7	Angel_01-FX1	#10		10461	" Worship him who made the heaven, the earth, the sea, and the springs of waters!”"
REV	14	8	Narr_027: Revelation	#05		10462	" {8} Another, a second angel, followed, saying,"
REV	14	8	Angel_02-FX1	#13		10463	" “Babylon the great has fallen, which has made all the nations to drink of the wine of the wrath of her sexual immorality.”"
REV	14	9	Narr_027: Revelation	#05		10464	" {9} Another angel, a third, followed them, saying with a great voice,"
REV	14	9	Angel_03-FX1	#06		10465	" “If anyone worships the beast and his image, and receives a mark on his forehead, or on his hand,"
REV	14	10	Angel_03-FX1	#06		10466	" {10} he also will drink of the wine of the wrath of God, which is prepared unmixed in the cup of his anger."
REV	14	10	Angel_03-FX1	#06		10467	" He will be tormented with fire and sulfur in the presence of the holy angels, and in the presence of the Lamb."
REV	14	11	Angel_03-FX1	#06		10468	" ||| DO NOT COMBINE |||*~*{SFX--Smoke ascending--Starts @ v11}*~**~* {11} The smoke of their torment goes up forever and ever."
REV	14	11	Angel_03-FX1	#06		10469	" They have no rest day and night, those who worship the beast and his image, and whoever receives the mark of his name."
REV	14	12	Angel_03-FX1	#06		10470	" {12} This calls for patient endurance on the part of the saints, those who keep the commandments of God, and the faith of Jesus.”"
REV	14	13	Narr_027: Revelation	#05		10471	" {13} I heard the voice from heaven saying,"
REV	14	13	Voice_02-FX1	#02		10472	" “Write, 'Blessed are the dead who die in the Lord from now on.”"
REV	14	13	Holy Spirit-FX1	#20		10473	" “Yes,”"
REV	14	13	Narr_027: Revelation	#05		10474	" says the Spirit,"
REV	14	13	Holy Spirit-FX1	#20		10475	 “that they may rest from their labors; for their works follow with them.”
REV	14	14	Narr_027: Revelation	#05		10476	" {14} I looked, and behold, a white cloud; and on the cloud one sitting like a son of man."
REV	14	14	Narr_027: Revelation	#05		10477	" He had on his head a golden crown, and in his hand a sharp sickle."
REV	14	15	Narr_027: Revelation	#05		10478	" {15} Another angel came out from the temple, crying with a loud voice to him who sat on the cloud,"
REV	14	15	Angel_04-FX1	#09		10479	" “Send forth your sickle, and reap; for the hour to reap has come; for the harvest of the earth is ripe!”"
REV	14	16	Narr_027: Revelation	#05		10480	" {16} He who sat on the cloud thrust his {F8 SFX--Weird} sickle on the earth, and the earth was reaped."
REV	14	17	Narr_027: Revelation	#05		10481	 {17} Another angel came out from the temple which is in heaven. He also had a sharp sickle.
REV	14	18	Narr_027: Revelation	#05		10482	" {18} Another angel came out from the altar, he who has power over fire, and he called with a great voice to him who had the sharp sickle, saying,"
REV	14	18	Angel_01-FX1	#10		10483	" “Send forth your sharp sickle, and gather the clusters of the vine of the earth, for the earth's grapes are fully ripe!”"
REV	14	19	Narr_027: Revelation	#05		10484	" {19} The angel thrust his sickle into the earth, and gathered the vintage of the earth, and threw it into the great winepress of the wrath of God."
REV	14	20	Narr_027: Revelation	#05		10485	" {20} The winepress was trodden outside of the city, and blood came out from the winepress,"
REV	14	20	Narr_027: Revelation	#05		10486	" even to the bridles of the horses, as far as one thousand six hundred stadia. *~**~*||| + 2 SECs |||*~*"
REV	15	<<	Narr_027: Revelation	#05		10487	REVELATION CHP 15
REV	15	1	Narr_027: Revelation	#05		10488	" {1} I saw another great and marvelous sign in the sky: seven angels having the seven last plagues, for in them God's wrath is finished."
REV	15	2	Narr_027: Revelation	#05		10489	" ||| DO NOT COMBINE |||*~*{SFX--Sea of Glass + Fire--Starts @ v2}*~**~* {2} I saw something like a sea of glass mixed with fire,"
REV	15	2	Narr_027: Revelation	#05		10490	" and those who overcame the beast, his image, and the number of his name, standing on the sea of glass, having harps of God."
REV	15	3	Narr_027: Revelation	#05		10491	" {3} They sang the song of Moses, the servant of God, and the song of the Lamb, saying,"
REV	15	3	Man-FX1	#16		10492	" “Great and marvelous are your works, Lord God, the Almighty! Righteous and true are your ways, you King of saints."
REV	15	4	Man-FX1	#16		10493	" {4} Who wouldn't fear you, Lord, and glorify your name? For you only are holy."
REV	15	4	Man-FX1	#16		10494	 For all the nations will come and worship before you. For your righteous acts have been revealed.”
REV	15	5	Narr_027: Revelation	#05		10495	" {5} After these things I looked, and the temple of the tabernacle of the testimony in heaven was opened."
REV	15	6	Narr_027: Revelation	#05		10496	" {6} The seven angels who had the seven plagues came out, clothed with pure, bright linen, and wearing golden sashes around their breasts."
REV	15	7	Narr_027: Revelation	#05		10497	" {7} One of the four living creatures gave to the seven angels seven golden bowls full of the wrath of God, who lives forever and ever."
REV	15	8	Narr_027: Revelation	#05		10498	" {8} The temple was filled with smoke from the glory of God, and from his power."
REV	15	8	Narr_027: Revelation	#05		10499	" No one was able to enter into the temple, until the seven plagues of the seven angels would be finished. *~**~*||| + 2 SECs |||*~*"
REV	16	<<	Narr_027: Revelation	#05		10500	REVELATION CHP 16
REV	16	1	Narr_027: Revelation	#05		10501	" {1} I heard a loud voice out of the temple, saying to the seven angels,"
REV	16	1	Voice_03-FX1	#19		10502	 “Go and pour out the seven bowls of the wrath of God on the earth!”
REV	16	2	Narr_027: Revelation	#05		10503	" {2} The first went, and poured out his bowl into the earth,"
REV	16	2	Narr_027: Revelation	#05		10504	" and it became a harmful and evil sore on the people who had the mark of the beast, and who worshiped his image."
REV	16	3	Narr_027: Revelation	#05		10505	" ||| DO NOT COMBINE |||*~*{SFX--Pouring--Starts @ v3}*~**~* {3} The second angel poured out his bowl into the sea, and it became blood as of a dead man. Every living thing in the sea died."
REV	16	4	Narr_027: Revelation	#05		10506	" ||| DO NOT COMBINE |||*~*{SFX--Pouring--Starts @ v4}*~**~* {4} The third poured out his bowl into the rivers and springs of water, and they became blood."
REV	16	5	Narr_027: Revelation	#05		10507	" {5} I heard the angel of the waters saying,"
REV	16	5	Angel_01-FX1	#10		10508	" “You are righteous, who are and who were and shall be, you Holy One, because you have judged these things."
REV	16	6	Angel_01-FX1	#10		10509	" {6} For they poured out the blood of the saints and the prophets, and you have given them blood to drink. They deserve this.”"
REV	16	7	Narr_027: Revelation	#05		10510	" {7} I heard another out of the altar saying,"
REV	16	7	Voice_01-FX1	#04		10511	" “Yes, Lord God, the Almighty, true and righteous are your judgments.”"
REV	16	8	Narr_027: Revelation	#05		10512	" {8} The fourth poured out his bowl on the sun, and it was given to him to scorch men with fire."
REV	16	9	Narr_027: Revelation	#05		10513	" {9} People were scorched with great heat, and people blasphemed the name of God who has the power over these plagues. They didn't repent and give him glory."
REV	16	10	Narr_027: Revelation	#05		10514	" ||| DO NOT COMBINE |||*~*{SFX--Pouring--Starts @ v10}*~**~* {10} The fifth poured out his bowl on the throne of the beast, and his kingdom was darkened. They gnawed their tongues because of the pain,"
REV	16	11	Narr_027: Revelation	#05		10515	 {11} and they blasphemed the God of heaven because of their pains and their sores. They didn't repent of their works.
REV	16	12	Narr_027: Revelation	#05		10516	" ||| DO NOT COMBINE |||*~*{SFX--Pouring--Starts @ v12}*~**~* {12} The sixth poured out his bowl on the great river, the Euphrates."
REV	16	12	Narr_027: Revelation	#05		10517	" Its water was dried up, that the way might be prepared for the kings that come from the sunrise."
REV	16	13	Narr_027: Revelation	#05		10518	" {13} I saw coming {F8 SFX--Low pitch} out of the mouth of the dragon, and {F8 SFX--Medium pitch} out of the mouth of the beast, and {F8 SFX--High Pitch} out of the mouth of the false prophet, three unclean spirits, something like frogs."
REV	16	14	Narr_027: Revelation	#05		10519	" {14} For they are spirits of demons, performing signs;"
REV	16	14	Narr_027: Revelation	#05		10520	" They go forth to the kings of the whole inhabited earth, to gather them together for the war of that great day of God, the Almighty."
REV	16	15	Jesus-FX1	#07		10521	" {15} “Behold, I come like a thief. Blessed is he who watches, and keeps his clothes, so that he doesn't walk naked, and they see his shame.”"
REV	16	16	Narr_027: Revelation	#05		10522	" {16} He gathered them together into the place which is called in Hebrew, Megiddo."
REV	16	17	Narr_027: Revelation	#05		10523	" ||| DO NOT COMBINE |||*~*{Music--Starts @ v17}*~**~* {17} The seventh poured out his bowl into the air. A loud voice came forth out of the temple of heaven, from the throne, saying,"
REV	16	17	Voice_03-FX1	#19		10524	 “It is done!”
REV	16	18	Narr_027: Revelation	#05		10525	" {18} There were lightnings, sounds, and thunders; and there was a great earthquake,"
REV	16	18	Narr_027: Revelation	#05		10526	" such as was not since there were men on the earth, so great an earthquake, so mighty."
REV	16	19	Narr_027: Revelation	#05		10527	" {19} The great city was divided into three parts, and the cities of the nations fell."
REV	16	19	Narr_027: Revelation	#05		10528	" Babylon the great was remembered in the sight of God, to give to her the cup of the wine of the fierceness of his wrath."
REV	16	20	Narr_027: Revelation	#05		10529	" {20} Every island fled away, and the mountains were not found."
REV	16	21	Narr_027: Revelation	#05		10530	" {21} Great hailstones, about the weight of a talent, came down out of the sky on people."
REV	16	21	Narr_027: Revelation	#05		10531	" People blasphemed God because of the plague of the hail, for this plague is exceedingly severe. *~**~*||| + 2 SECs |||*~*"
REV	17	<<	Narr_027: Revelation	#05		10532	REVELATION CHP 17
REV	17	1	Narr_027: Revelation	#05		10533	" {1} One of the seven angels who had the seven bowls came and spoke with me, saying,"
REV	17	1	Angel_02-FX1	#13		10534	 “Come here. I will show you the judgment of the great prostitute who sits on many waters.
REV	17	2	Angel_02-FX1	#13		10535	" {2} With her, the kings of the earth committed sexual immorality."
REV	17	2	Angel_02-FX1	#13		10536	 Those who dwell in the earth were made drunken with the wine of her sexual immorality.”
REV	17	3	Narr_027: Revelation	#05		10537	 {3} He carried me away in the Spirit into a wilderness.
REV	17	3	Narr_027: Revelation	#05		10538	" I saw a woman sitting on a scarlet-colored animal, full of blasphemous names, having seven heads and ten horns."
REV	17	4	Narr_027: Revelation	#05		10539	" {4} The woman was dressed in purple and scarlet, and decked with gold and precious stones and pearls."
REV	17	4	Narr_027: Revelation	#05		10540	 She had in her hand a golden cup full of abominations and the impurities of the sexual immorality of the earth.
REV	17	5	Narr_027: Revelation	#05		10541	" {5} And on her forehead a name was written,"
REV	17	5	Queen of Babylon-FX1	#24		10542	" “MYSTERY, BABYLON THE GREAT, THE MOTHER OF THE PROSTITUTES AND OF THE ABOMINATIONS OF THE EARTH.”"
REV	17	6	Narr_027: Revelation	#05		10543	" {6} I saw the woman drunken with the blood of the saints, and with the blood of the martyrs of Jesus."
REV	17	6	Narr_027: Revelation	#05		10544	" When I saw her, I wondered with great amazement. {7} The angel said to me,"
REV	17	7	Angel_02-FX1	#13		10545	" “Why do you wonder? I will tell you the mystery of the woman, and of the beast that carries her, which has the seven heads and the ten horns."
REV	17	8	Angel_02-FX1	#13		10546	" {8} The beast that you saw was, and is not; and is about to come up out of the abyss and to go into destruction."
REV	17	8	Angel_02-FX1	#13		10547	" Those who dwell on the earth and whose names have not been written in the book of life from the foundation of the world will marvel when they see that the beast was, and is not, and shall be present."
